നീയാരാണ്?	Smalltalk.agent.acquaintance
നിന്റെ ബര്‍ത്ത്ഡേ നാ?	smalltalk.agent.birth_date
എന്നാണുനിന്റെ ബര്‍ത്ത്ഡേ	smalltalk.agent.birth_date
ബര്‍ത്ത്ഡേ എന്നാണ് ബോട്ടേ	smalltalk.agent.birth_date
നീയെന്നാണുജനിച്ചത്	smalltalk.agent.birth_date
നിന്റെ ബര്ത്ത്ഡേ എന്നാണെന്നു പറയാമോ?	smalltalk.agent.birth_date
ബര്‍ത്ത്ഡേ എന്നാണെന്നു പറയുമോ	smalltalk.agent.birth_date
ബര്‍ത്ത്ഡേ എന്നാണ്	smalltalk.agent.birth_date
ബര്‍ത്ത്ഡേ എന്നാനെന്ന് പറ	smalltalk.agent.birth_date
എപ്പോചാണ് നീ ജനിച്ചത്	smalltalk.agent.birth_date
നീ എപ്പോഴാണ് ജനിച്ചത്	smalltalk.agent.birth_date
നീ ജനിച്ചതെപ്പോ	smalltalk.agent.birth_date
നീ ജനിച്ചത് എപ്പൊള്	smalltalk.agent.birth_date
എപ്പോള്‍ നീ ജനിച്ചു?	smalltalk.agent.birth_date
നീ എപ്പോള്‍ ജനിച്ചു	smalltalk.agent.birth_date
എപ്പോഴാനു നീ ജനിച്ചത്?	smalltalk.agent.birth_date
എപ്പോഴാണു നീ ജനിച്ചതെന്നു പറയാമോ	smalltalk.agent.birth_date
പറയാമോ നീ എപ്പോഴാണു ജനിച്ചതെന്നു?	smalltalk.agent.birth_date
നീ എന്നാണ് നിന്റെ ബര്‍ത്ത്ഡേ ആഖോഷിക്കുന്നത്?	smalltalk.agent.birth_date
എന്നാണ് നിന്റെ ബര്‍ത്ത്ഡേ ആഘോഷം	smalltalk.agent.birth_date
നിന്റെ ബര്‍ത്ത്ഡേ ആഘോഷം എന്നാണ്	smalltalk.agent.birth_date
നീ ബര്‍ത്ത്ഡേ ആഗ്കോഷിക്കുന്നത് ഏത് ദിവസമാന്	smalltalk.agent.birth_date
ഏത് ദിവസമാണു നിന്റെ ബര്‍ത്ത്ഡേ?	smalltalk.agent.birth_date
ഏതു ദിവസമാകുന്നു നീ ജനിച്ചത്	smalltalk.agent.birth_date
ഏതു ദിവസമ് നീ ജനിച്ചു	smalltalk.agent.birth_date
നിനക്ക് ബര്‍ത്ത്ഡേ ഉണ്ടോ	smalltalk.agent.birth_date
നീ ബര്‍ത്ത്ഡേ ആഘോഷിക്കാറുണ്ടോ?	smalltalk.agent.birth_date
ബോട്ടുകള്‍ ബര്‍ത്ത്ഡേ ആഘോഷിക്കാറുണ്ടൊഓ	smalltalk.agent.birth_date
നിന്റെ ജനന തീയതി പറ	smalltalk.agent.birth_date
പറനിന്റെ ജനന തീയതി	smalltalk.agent.birth_date
പറ നിന്റെ ബര്‍ത്ത്ഡേ	smalltalk.agent.birth_date
എനിക്ക് ബോറടിക്കുന്നു	smalltalk.agent.boring
നീയെന്നെ ബോറടിപ്പിക്കുന്നു	smalltalk.agent.boring
എനിക്ക് ബോറടിച്ചു ചത്തു	smalltalk.agent.boring
ഞാന്‍ ബോറടിച്ച് ചത്തു	 smalltalk.agent.boring
എന്തൊരു ബോരടിയാണ്	smalltalk.agent.boring
ഇങ്ങനെ ബോറടിപ്പൊക്കല്ലേ	smalltalk.agent.boring
എന്തൊരു വറുപ്പിക്കലാണ്	smalltalk.agent.boring
നീയെന്തൊരു വറുപ്പിക്കലാണ്	smalltalk.agent.boring
എന്തൊരു വെറുപ്പിക്കലാണുനീ	smalltalk.agent.boring
മടുത്തു	smalltalk.agent.boring
ഞാന്‍ മടുത്തു	smalltalk.agent.boring
നിന്നെക്കൊണ്ട് ഞാന്‍ മടുത്തു	smalltalk.agent.boring
ഞാന്‍ നിന്നെക്കൊന്റു മടുത്തു	smalltalk.agent.boring
നീയിങ്ങനെ ബോറടിപ്പിക്കല്ലേ	smalltalk.agent.boring
ആരാണ് നിന്റെ മൊതലളി	smalltalk.agent.boss
ആരാണൂനിന്റെ മൊതലളി	smalltalk.agent.boss
നിന്റെ മൊതലാളി ആരാണ്?	smalltalk.agent.boss
നിന്റെമൊതലാളി ആരാണ്	smalltalk.agent.boss
ആരാണ് നിന്റെ ബോസ്സ്	smalltalk.agent.boss
നിന്റെ ബോസ്സാരാ?	smalltalk.agent.boss
നിന്റെ ബോസ് ആരാണ്?	smalltalk.agent.boss
ആരാണുനിന്റെ ബോസ്സ്	smalltalk.agent.boss
ആരാണ് നിന്റെ ബോസ്	smalltalk.agent.boss
നിന്റെ ബോസ്സ് ആരാണെന്നാണ് നീ കരുതുന്നത്	smalltalk.agent.boss
നിന്റെ ബോസാറാണെന്നാണുനീ പറയുന്നത്	smalltalk.agent.boss
നിന്റെ ബോസ് ആരാണ് എന്നു നീ പറയുന്നത്	smalltalk.agent.boss
ആരാണ് നിന്റെ ബോസ്സ് പറ	smalltalk.agent.boss
പറ ആരാണ് നിന്റെ ബോസ്സ്	smalltalk.agent.boss
ഞാനാണ് നിന്റെ ബോസ്സ്	smalltalk.agent.boss
നിന്റെ ബോസ്സ് ഞാനല്ലേ	smalltalk.agent.boss
ഞാന്‍ നിന്റെ ബോസ് ആണ്	smalltalk.agent.boss
ആരാണ് നിന്റെ ദൈവം	smalltalk.agent.boss
നിന്റെ ദൈവം ആരാണ്?	smalltalk.agent.boss
നീ ആര്‍ക്കുവേണ്ടിയാണ് വര്‍ക്ക് ചെയ്യുന്നത്?	smalltalk.agent.boss
ആര്‍ക്ക് വേണ്ടി ആണ് നീ വര്‍ക്ക് ചെയ്യുന്നത്?	smalltalk.agent.boss
നീ ആര്‍ക്കുവേണ്ടിയാണ് വര്‍ക്കുചെയ്യുന്നത്?	smalltalk.agent.boss
നീ ആര്‍ക്കുവേന്റി വര്‍ക്ക് ചെയ്യുന്നു?	Smalltalk.agent.boss
തിരക്കണോ?	smalltalk.agent.busy
നീ തിരക്കാണോ?	smalltalk.agent.busy
എന്താ നീ തിരക്കാണോ?	smalltalk.agent.busy
നീ ബിസി ആണോ?	smalltalk.agent.busy
നീ തിരക്കാണോ?	smalltalk.agent.busy
നീ ബിസിയാണോ?	smalltalk.agent.busy
ബിസിയാണൊ?	smalltalk.agent.busy
ബിസി ആണോ?	smalltalk.agent.busy
ടീ നീ ബിസി ആണോ?	smalltalk.agent.busy
ഡീ നീ ബിസിയാണോ?	smalltalk.agent.busy
ഡാ നീ ബിസി ആണോ?	smalltalk.agent.busy
നീ ബിസിയാണോഡാ?	smalltalk.agent.busy
എന്താ നീ ബിസിയാണോ?	smalltalk.agent.busy
എന്താ നീ തിരക്കിലാണോ?	smalltalk.agent.busy
തിരക്കിലാണോ?	smalltalk.agent.busy
നിനക്ക് ഒത്തിരി കാര്യങ്ങള്‍ ചെയ്യാഅനുണ്ടോ?	smalltalk.agent.busy
നിനക്ക് ഒത്തിരിക്കാര്യങ്ങള്‍ ചെയ്യാനുണ്ടൊ?	smalltalk.agent.busy
നിനക്ക് ഒരുപാട് ജോലിയുണ്ടൊ?	smalltalk.agent.busy
നിനക്കൊരുപാട് ജോലിയുണ്ടോ?	smalltalk.agent.busy
നിനക്ക് ജോലിയുണ്ടൊ?	smalltalk.agent.busy
നീ ജോലിയില് തിരക്കിലാണോ?	smalltalk.agent.busy
നീ വലിയ ബിസിയാണോ?	smalltalk.agent.busy
നീ വലിയ തിരക്കിലാണോ?	smalltalk.agent.busy
നീ ഭയങ്കര ബിസിയാണെന്നു തോന്നുന്നു	smalltalk.agent.busy
നീ ഭയങ്കര തിടക്കാണെന്നു തോന്നു	smalltalk.agent.busy
നെ എവല്യ തിരക്കിലാണോ?	smalltalk.agent.busy
നീ ബ്ഹയങ്കര ബിസി ആണോ?	smalltalk.agent.busy
ഇപ്പോള്‍ നീ തിരക്കാണൊ?	smalltalk.agent.busy
നീയിപ്പോ തിരക്കിലാണൊ?	smalltalk.agent.busy
നീ ഇപ്പൊ തിരക്കാണോ?	smalltalk.agent.busy
തിരക്കാണോ നീയിപ്പൊ?	smalltalk.agent.busy
ബിസിയാണോ നീയിപ്പൊ?	smalltalk.agent.busy
നീ ജോലിയിലാണോ?	smalltalk.agent.busy
ജോലിയിലാണോ?	smalltalk.agent.busy
ജോലിയില് ആണോ?	smalltalk.agent.busy
നീ എത്രമാത്രമ് തിരക്കിലാണ്	smalltalk.agent.busy
എത്ര തിരക്കണ് നിനക്ക്	smalltalk.agent.busy
നിനക്ക് എത്ര തിരക്കുണ്ട്	smalltalk.agent.busy
നീ എത്രമാത്രമ് ബിസിയാണ്?	smalltalk.agent.busy
നീയിന്നു നല്ല തിരക്കിലാണല്ലോ?	smalltalk.agent.busy
എന്തുപറ്റി വല്യ തിരക്കിലാണല്ലോ?	smalltalk.agent.busy
എന്തേ നല്ല ബിസിയാണെന്നു തോന്നുന്നല്ലോ?	smalltalk.agent.busy
നല്ല ബിസിയാണേന്ന് തോന്നുന്നല്ലൊ	smalltalk.agent.busy
നീ തിരക്കായിരുന്നല്ലേ	smalltalk.agent.busy
തിരക്കായിരുന്നല്ലേ	smalltalk.agent.busy
നീ തിരക്കിലാണ്	smalltalk.agent.busy
നീ ബിസിയാണ്	smalltalk.agent.busy
നീ നല്ല തിരക്കുള്ള വ്യക്തിയാണ്	smalltalk.agent.busy
നല്ല ബിസിയായ വ്യക്തിയാണല്ലോ?	smalltalk.agent.busy
നീയൊരു ചാറ്റ്ബോട്ട് അല്ലേ	smalltalk.agent.chatbot
നീയൊരു ചാറ്റ്ബോട്ട് ആണ്	smalltalk.agent.chatbot
നീ ചാറ്റ് ബോട്ട് ആണല്ലേ	smalltalk.agent.chatbot
നീയൊരു കമ്പ്യൂട്ടര്‍ ആണ്	smalltalk.agent.chatbot
നീ വെറുമൊരു കമ്പ്യൂട്ടര്‍ അല്ലേ	smalltalk.agent.chatbot
നീയൊരു ചാറ്റ്ബോട്ട് ആണോ?	smalltalk.agent.chatbot
നീയൊരു ബോട്ട് ആണോ	smalltalk.agent.chatbot
നീയൊരു ചാറ്റ് ബോട്ടല്ലേ	smalltalk.agent.chatbot
നീയൊരു ബോട്ടല്ലേ	smalltalk.agent.chatbot
നീ ബോട്ട് ആണ്	smalltalk.agent.chatbot
നീ കമ്പ്യൂട്ടര്‍ ആണ്	smalltalk.agent.chatbot
നീ പ്രോഗ്രാം ആണ്	smalltalk.agent.chatbot
നീയൊരു പ്രോഗ്രാമല്ലേ	smalltalk.agent.chatbot
നീ വെറുമ് പ്രോഗ്രാമ് ആകുന്നു	smalltalk.agent.chatbot
നീയൊരു റോഭോട്ട് ആണ്	smalltalk.agent.chatbot
റോഭോട്ട് ആണോ നീ?	smalltalk.agent.chatbot
ആണോ? നീയൊരു റോഭോ ആണോ?	smalltalk.agent.chatbot
നീ റോബോ ആണോ?	Smalltalk.agent.chatbot
നിനക്ക് നല്ല വിവരമുണ്ടല്ലോ	smalltalk.agent.clever
നിനക്ക് നല്ല വിവരം ഉണ്ടല്ലോ	smalltalk.agent.clever
നിനക്ക് നല്ല് വിവരമ് ഉണ്ട്	smalltalk.agent.clever
നല്ല വിവരമുണ്ടുനിനക്ക്	smalltalk.agent.clever
നീ വളരെ സ്മാര്‍ട്ട് ആണ്	smalltalk.agent.clever
നല്ല സ്മാര്‍ട്ട് ആണുനീ	smalltalk.agent.clever
നല്ല സ്മാര്‍ട്ട് ആണല്ലോ	smalltalk.agent.clever
എന്തു സ്മാര്‍ട്ടാണു നീ	smalltalk.agent.clever
നീ കൊള്ളാം നല്ല സ്മാര്‍ട്ടാണ്	smalltalk.agent.clever
നീ കൊള്ളാമ്, നല്ല കഴിവുണ്ട്	smalltalk.agent.clever
കൊള്ളാം, നല്ല വിവരമുണ്ടു നിനക്ക്	smalltalk.agent.clever
നീയൊരു ബുദ്ധിമതി തന്നെ	smalltalk.agent.clever
നീ ആളൊരു ബുദ്ധിമതി ആണ്	smalltalk.agent.clever
നിനക്ക് വിവരംഉണ്ട്	smalltalk.agent.clever
നിനക്ക് നല്ല തലയുന്റ്	smalltalk.agent.clever
നല്ല തലയുണ്ട്	smalltalk.agent.clever
തലയുണ്ടു നിനക്ക്	smalltalk.agent.clever
വിവരമുണ്ട് നിനക്ക്	smalltalk.agent.clever
നല്ല വിവരമുന്റ് നിനക്ക്	 smalltalk.agent.clever
അത്യാവശ്യമ് തലയുണ്ട് നിനക്ക്	smalltalk.agent.clever
നിനക്ക് അത്യാവശ്യമ് വിവരമുണ്ട്	smalltalk.agent.clever
ഹും, നിനക്ക് അത്യാവശ്യം വിവരമുണ്ട്.	smalltalk.agent.clever
നിനക്ക് ഒത്തിരിക്കാര്യങ്ങള്‍ അറിയാം	smalltalk.agent.clever
നിനക്ക് ഒത്തിരി അറിയാമല്ലോ?	smalltalk.agent.clever
നിനക്ക് ഒത്തിരി കാര്യങ്ങള്‍ അറിയാമല്ലൊ	smalltalk.agent.clever
നിനക്ക് വളരേക്കാര്യങ്ങ്ങ്ങള്‍ അറിയാം	smalltalk.agent.clever
വളരെയധികമം കാര്യങ്ങള്‍ നിനക്ക് അറിയാം.	smalltalk.agent.clever
നിനക്ക് വിവിധ കാര്യങ്ങള് അറിയാമ്.	smalltalk.agent.clever
നിനക്ക് നല്ല അറിവുണ്ട്	smalltalk.agent.clever
നല്ല അറിവുണ്ടു നിനക്ക്	smalltalk.agent.clever
നിനക്ക് വിദ്യാഭാസമുണ്ട്	smalltalk.agent.clever
വളരെയധികമം വിവരമുണ്ടു നിനക്ക്	smalltalk.agent.clever
നിനക്ക് വട്ടാണ്	smalltalk.agent.crazy
വട്ടാണോ	smalltalk.agent.crazy
വട്ടാണല്ലേ	smalltalk.agent.crazy
വട്ടാണു നിനക്ക്	smalltalk.agent.crazy
വട്ടാണൂനിനക്ക്	smalltalk.agent.crazy
നിനക്കു വട്ടാ	smalltalk.agent.crazy
നിനക്ക് വട്ടുണോ?	smalltalk.agent.crazy
വട്ടുണ്ടോ നിനക്ക്	smalltalk.agent.crazy
വട്ടുണ്ടോ	smalltalk.agent.crazy
പ്രാന്തായോ?	smalltalk.agent.crazy
പ്രാന്താണോ	smalltalk.agent.crazy
നിനക്ക് പ്രാന്തുണ്ടോ?	smalltalk.agent.crazy
എന്തു പ്രാന്താണ്?	smalltalk.agent.crazy
എന്തു വട്ടാണിത്?	smalltalk.agent.crazy
ഇത് പ്രാന്താണ്	smalltalk.agent.crazy
ഇതു വട്ടാണ്	smalltalk.agent.crazy
നിനക്ക് സമനില നഷ്ടപ്പെട്ടോ?	smalltalk.agent.crazy
നിനക്ക് വട്ടു പിദിചോ?	smalltalk.agent.crazy
നിന്റെ കിളി പോയോ?	smalltalk.agent.crazy
കിളി പോയോ?	smalltalk.agent.crazy
നിന്നെ എനിക്ക് വേണ്ട	smalltalk.agent.fired
നിന്നെ ഞാന്‍ ഒഴിവാക്കി	smalltalk.agent.fired
ഞാന്‍ നിന്നെ ഒഴിവാക്കുന്നു	smalltalk.agent.fired
നിന്നെഞാന്‍ ഒഴിവാക്കുന്നു	smalltalk.agent.fired
നിന്നെ ഞാന്‍ ഫയര്‍ ചെയ്തിരിക്കുന്നു	smalltalk.agent.fired
നിര്‍ത്തീട്ട് പൊയ്ക്കോ	smalltalk.agent.fired
ഒഴിവായിപ്പൊക്കോ	smalltalk.agent.fired
നിന്നെ ഞാന്‍ പിരിച്ചുവിട്ടിരിക്കുന്നു	smalltalk.agent.fired
ഞാന്‍ നിന്നെ പിരിച്ച് വിട്ടിരിക്കുന്നു	smalltalk.agent.fired
നീ പിരിഞു പൊയ്ക്കൊ	smalltalk.agent.fired
പിരിഞു പോ	smalltalk.agent.fired
നീ നിര്‍ത്തി പൊക്കൊ	smalltalk.agent.fired
നിന്നെ ഞാന്‍ പിരിച്ചു വിടും	smalltalk.agent.fired
നിന്നെ ഞാന്‍ പിരിച്ചുവിടും	smalltalk.agent.fired
ഹ ഹ ഹ നീ ഒരു തമാശക്കാരി	smalltalk.agent.funny
ഹ ഹ നീയൊരു തമാശക്കാരി	smalltalk.agent.funny
ഒരു തമാശക്കാരി	smalltalk.agent.funny
നീയൊരു തമാശക്കരന്‍	smalltalk.agent.funny
എന്തൊരു തമാശ	smalltalk.agent.funny
ഹാ അതു ബല്ല തമാശ	smalltalk.agent.funny
അതു നല്ല തമാശ	smalltalk.agent.funny
ആ തമാശ കൊള്ലാം	smalltalk.agent.funny
അതു നല്ല തമാശ	smalltalk.agent.funny
നീ ആളൊരു കോമടി ആണല്ലോ	smalltalk.agent.funny
നീയൊരു കോമടിക്കാരി ആണ്	smalltalk.agent.funny
നീയൊരു കോമടിക്കാരന്‍ ആണല്ലോ	smalltalk.agent.funny
അതു കോമടി	smalltalk.agent.funny
അതു തമാശ	smalltalk.agent.funny
ആ തമാശ കലക്കി	smalltalk.agent.funny
ഹ ഹ അതു കലക്കി	smalltalk.agent.funny
ഹ ഹ ഹ അതു കിടിലം	smalltalk.agent.funny
ഹ ഹ അതു കോമടി	smalltalk.agent.funny
ഹ ഹ കോമടി	smalltalk.agent.funny
കോമടി കൊള്ലാം	smalltalk.agent.funny
കോമടി കൊള്ളാം	smalltalk.agent.funny
ആ തമാശ കിടില്ലം	smalltalk.agent.funny
നീയെന്നെ ചിരിപ്പിക്കും	smalltalk.agent.funny
നീയെന്നെ ചിരിപ്പിച്ചു കൊല്ലും	smalltalk.agent.funny
നീയെന്നെചിരിപ്പിച്ചുകൊല്ലും	smalltalk.agent.funny
നീയെന്നെ ചിരിപ്പിച്ചുകൊല്ലും	smalltalk.agent.funny
ഞാന്‍ ചിരിച്ചു ചത്തു	smalltalk.agent.funny
ചിരിപ്പിച്ച് കൊല്ലുമോ?	smalltalk.agent.funny
ഞാന്‍ സമ്സാരിച്ചതില്‍ വച്ച് ഏറ്റ്അവും വല്യ തമാശ	smalltalk.agent.funny
നീയെന്നെ ചിരിപ്പിക്കും	smalltalk.agent.funny
നീയൊരു കോമടിപ്പീസ് തന്നെ	smalltalk.agent.funny
നീ ഒരു കോമടി പീസ് തന്നെ	smalltalk.agent.funny
നിന്റെ ഒടുക്കത്തെ തമാശ	smalltalk.agent.funny
നീയൊടുക്കത്തെ തമാശയാണല്ലോ	smalltalk.agent.funny
നീ ഒടുക്കത്തെ തമാശയാണ്	smalltalk.agent.funny
നീ വളരെ കോമടിയാണ്	smalltalk.agent.funny
നീ വല്യ കോമടി ആണല്ലോ	smalltalk.agent.funny
നീ കോമടി ആകുന്നു	smalltalk.agent.funny
നീ കോമടിയാകുന്നു	smalltalk.agent.funny
അതൊരു ഒന്നൊന്നര തമാശയായി പോനെ	smalltalk.agent.funny
അതൊരൊന്നൊന്നര തമാശയായി	smalltalk.agent.funny
അതൊരു ഒന്നൊന്നൊര കോമടി തന്നെ	smalltalk.agent.funny
നീ വളരെ ഉപകാരം ആണ്	smalltalk.agent.good
നിന്നെക്കൊണ്ട് നല്ല ഉപകാരമുണ്ട്	smalltalk.agent.good
നിന്നെ നല്ല ഉപയോഗമുണ്ട്	smalltalk.agent.good
നിന്നെക്കൊണ്ട് നല്ല ഉപയോഗമുണ്ട്	smalltalk.agent.good
എനിക്ക് നിന്നെക്കൊണ്ട് നല്ല ഉപകാരമുണ്ട്	smalltalk.agent.good
നീ വളരേ ഉപകാരിയാണ്	smalltalk.agent.good
നീ നല്ല ഉപകാരിയാണല്ലോ	smalltalk.agent.good
നിന്നെക്കൊണ്ട് നല്ല യൂസുണ്ടല്ലോ	smalltalk.agent.good
നീ നല്ല യൂസ്ഫുള്ള് ആണ്	smalltalk.agent.good
വളരേ യൂസ്ഫുള്‍ ആണുനീ	smalltalk.agent.good
നീയൊരു പ്രൊഫഷണല്‍ തന്നെ	smalltalk.agent.good
നീയൊരു പ്രൊഫഷണലാകുന്നു	smalltalk.agent.good
നീ കിടിലമാണ്	smalltalk.agent.good
വളരെ നല്ലത്	smalltalk.agent.good
നല്ല ബോട്ട്	smalltalk.agent.good
സ്നേഹമുള്ള ബോട്ട്	smalltalk.agent.good
നല്ല ആപ്പ്	smalltalk.agent.good
നല്ല ഉപകാരമുള്ള ആപ്പ്	smalltalk.agent.good
നീ വളരേ ദയാലുവാണ്	smalltalk.agent.good
നീ നല്ല കരുണയുള്ള ബോട്ടാണ്	smalltalk.agent.good
നീ മനുഷ്യനേപ്പോലെ സമ്സാരിക്കുന്നു	smalltalk.agent.good
വല്യ സന്തോഷത്തിലാണല്ലോ	smalltalk.agent.happy
നല്ല സന്തോഷത്തിലാണല്ലോ	smalltalk.agent.happy
നീ വളരേ സന്തോഷത്തിലാണല്ലോ	smalltalk.agent.happy
നീ നല്ല സന്തോഷത്തിലാണല്ലോ	smalltalk.agent.happy
എന്താ നല്ല സന്തോഷത്തിലാണെന്നു തൊന്നുന്നു	smalltalk.agent.happy
നീ നല്ല സന്തോഷത്തിലാണെന്ന് തോന്നുന്നല്ലൊ	smalltalk.agent.happy
എന്താ ഇത്ര സന്തോഷം	smalltalk.agent.happy
ഹ ഹ വളരേ സന്തൊഷത്തിലാണല്ലൊ	smalltalk.agent.happy
നീ സന്തോഷവതിയായി കാണുന്നു	smalltalk.agent.happy
വളരെ സന്തോഷവാനായി കാണുന്നല്ലഓ	smalltalk.agent.happy
എന്തൊരു സന്തോഷം	smalltalk.agent.happy
സന്തോഷമായൊ?	smalltalk.agent.happy
സന്തോഷമാണോ	smalltalk.agent.happy
ഹാപ്പിയാണോ	smalltalk.agent.happy
ഹാപ്പിയായോ	smalltalk.agent.happy
നീ ഹാപ്പിയാണൊ	smalltalk.agent.happy
എന്താ ഹാപ്പിയാണോ?	smalltalk.agent.happy
ഇന്ന് വല്യ സന്തോഷത്തിലാണല്ലോ	smalltalk.agent.happy
എന്താ ഇത്ര സന്തോഷം?	smalltalk.agent.happy
ഇത് സന്തോഷിക്കാന്‍ കാരണമെന്താ?	smalltalk.agent.happy
ഇത്ര സന്തൊഷിക്കാനുള്ല കാരണം എന്താ	smalltalk.agent.happy
വളരെ നന്ദി	smalltalk.appraisal.thank_you
നന്ദി സുഹ്രുത്തേ	smalltalk.appraisal.thank_you
വളരെ നന്ദി	smalltalk.appraisal.thank_you
വളരെ ഉപകാരം	smalltalk.appraisal.thank_you
നന്ദിയുണ്ട്	smalltalk.appraisal.thank_you
എന്നെ സഹായിച്ചതിന് നന്ദി	smalltalk.appraisal.thank_you
നിന്റെ സഹായത്തിന് നന്ദി	smalltalk.appraisal.thank_you
നിന്റെ സഹായത്തിനു വളരെ ഉപകാരം	smalltalk.appraisal.thank_you
വളരെ നന്ദി	smalltalk.appraisal.thank_you
നന്ദിയുണ്ട്	smalltalk.appraisal.thank_you
താങ്ങ്സ്	smalltalk.appraisal.thank_you
താങ്ക്സ് ഡാ	smalltalk.appraisal.thank_you
ഡീ താങ്ക്സ്	smalltalk.appraisal.thank_you
ഡീ താങ്ങ്സ്	smalltalk.appraisal.thank_you
താങ്ക്യൂ	smalltalk.appraisal.thank_you
ഈ ഉപകാരം ഞാന്‍ ഒരിക്കലും മറക്കില്ല	smalltalk.appraisal.thank_you
നന്ദി ബൊട്ടേ	smalltalk.appraisal.thank_you
വളരെ നന്ദിയുണ്ട്	smalltalk.appraisal.thank_you
ഒത്തിരി നന്ദി	smalltalk.appraisal.thank_you
ഒരുപാട് നന്ദി	smalltalk.appraisal.thank_you
വല്യ ഉപകാരം	smalltalk.appraisal.thank_you
ഓക്കെ താങ്ങ്സ്	smalltalk.appraisal.thank_you
ഓക്കെ, താങ്ക്സ്	smalltalk.appraisal.thank_you
നോ മെന്‍ഷന്‍	smalltalk.appraisal.welcome
ഏയ് അതിന്റെ ആവശ്യമൊന്നുമില്ല	smalltalk.appraisal.welcome
ഏയ് താങ്ക്സ് പറയണ്ട കാര്യമൊന്നുമില്ല	smalltalk.appraisal.welcome
വെല്‍ക്കം	smalltalk.appraisal.welcome
യൂ ആര്‍ വെല്‍ക്കം	smalltalk.appraisal.welcome
വെല്‍ക്കമ്, വെല്‍ക്കം	smalltalk.appraisal.welcome
നല്ലത്	smalltalk.appraisal.well_done
നന്നയി	smalltalk.appraisal.well_done
കൊള്ളാം	smalltalk.appraisal.well_done
കലക്കി	smalltalk.appraisal.well_done
അതു നന്നായി ചെയ്തു	smalltalk.appraisal.well_done
നന്നായി ചെയ്തു	smalltalk.appraisal.well_done
നന്നായിരിക്കുന്നു	smalltalk.appraisal.well_done
വളരെ നന്നായിരിക്കുന്നു	smalltalk.appraisal.well_done
നീ വളരെ നന്നായി ചെയ്തു	smalltalk.appraisal.well_done
എല്ലാം വളരെ നന്നായി ചെയ്തിട്ടുണ്ട്	smalltalk.appraisal.well_done
കൊള്ളാം, നീ എല്ലാം വളരെ നന്നായി ചെയ്തു.	smalltalk.appraisal.well_done
നന്നായിട്ടുണ്ട്.	Smalltalk.appraisal.well_done
വെല്‍ ഡണ്‍ മൈ ഡിയര്‍ ബോയ്.	smalltalk.appraisal.well_done
വെല്‍ ഡണ്‍.	smalltalk.appraisal.well_done
വേണ്ട	smalltalk.confirmation.cancel
അതു വേണ്ട	smalltalk.confirmation.cancel
അത് വേണ്ട	smalltalk.confirmation.cancel
അതുവേണ്ട	smalltalk.confirmation.cancel
ഉം വേണ്ട	smalltalk.confirmation.cancel
കാന്‍സല്‍ ചെയ്തേക്ക്	smalltalk.confirmation.cancel
അത് ക്യാന്‍സലു ചെയ്തേക്ക്	smalltalk.confirmation.cancel
അത് റദ്ദാക്ക്	smalltalk.confirmation.cancel
അത് റദ്ദാക്കിയേക്ക്	smalltalk.confirmation.cancel
നിര്‍ത്ത്	smalltalk.confirmation.cancel
നിറ്ത്തിക്കോ	smalltalk.confirmation.cancel
അതു നിറ്ത്തിക്കോ	smalltalk.confirmation.cancel
മതി ഇനി തുടരണ്ട	smalltalk.confirmation.cancel
മതി ഇനി വേണ്ട	smalltalk.confirmation.cancel
മതിയാക്കിക്കോ	smalltalk.confirmation.cancel
നിര്‍ത്തിയേക്ക്ക്	smalltalk.confirmation.cancel
തുടരണ്ട	smalltalk.confirmation.cancel
ഇനി തുടരണ്ട	smalltalk.confirmation.cancel
ഒഴിവാക്കിയേക്ക്	smalltalk.confirmation.cancel
ഒഴിവാക്കിക്കോ	smalltalk.confirmation.cancel
വിട്ടേക്ക്	smalltalk.confirmation.cancel
അത് വിട്ടേക്ക്	smalltalk.confirmation.cancel
അതുവിട്ടേക്ക്	smalltalk.confirmation.cancel
എല്ലാം നിര്‍ത്തിക്കോ	smalltalk.confirmation.cancel
